State,DODAAC,Station Name (LEA),Station Active Flag,Station Type,Book Type,Property Status,Property Number,Requisition Number,NSN,Item Name,Quantity,Serial Number,Serial Number Required Flag,Image Count,Requisition Date,Ship Date,Last Inventory Date,DEMIL Code,DEMIL IC,DTID,UI,Unit Cost,Total Cost
NJ,2YTAWH,BARNEGAT TOWNSHIP POLICE DEPT,Y,State,PENDING RECEIP,PENDING RECEIPT,,2YTAWH-4288-4632,1240-01-492-5264,"SIGHT,HOLOGRAPHIC",3,,N,0,16-Oct-14,16-Oct-14,,D,1,null,Each,$594.61 ,"$1,783.83 "
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00010,2YTA3B-3132-6690,1240-01-411-1265,"SIGHT,REFLEX",18,NULL,N,0,14-Apr-14,24-May-13,22-Oct-14,D,1,W91ME3-2296-0007B,Each,$340.00 ,"$6,120.00 "
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00006,2YTA3B-3150-2686,1240-01-411-1265,"SIGHT,REFLEX",10,NULL,N,0,14-Apr-14,26-Aug-13,22-Oct-14,D,1,null,Each,$340.00 ,"$3,400.00 "
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00007,2YTA3B-3150-2689,1240-01-540-2890,ACOG KIT,2,NULL,N,0,14-Apr-14,18-Jul-13,22-Oct-14,D,1,null,Each,$183.00 ,$366.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00014,2YTA3B-3162-7941,1240-01-411-1265,"SIGHT,REFLEX",5,NULL,N,0,14-Apr-14,17-Jun-13,22-Oct-14,D,1,W25KYQ-3129-0015A,Each,$340.00 ,"$1,700.00 "
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00008,2YTA3B-3351-7695,6545-01-332-0140,"MEDICAL MATERIEL SET,MINIMAL CARE WARD,DEPLOYABLE MEDICAL SYSTEM",1,NULL,N,0,14-Apr-14,19-Dec-13,14-Apr-14,A,1,null,Set,"$30,023.12 ","$30,023.12 "
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14295NJ00003,2YTA3B-4258-7440,2320-01-230-0307,"TRUCK,CARGO",1,NL15P12308180,N,0,22-Oct-14,17-Sep-14,22-Oct-14,A,,null,Each,"$67,139.00 ","$67,139.00 "
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14295NJ00004,2YTA3B-4260-1482,2320-01-230-0300,"TRUCK,VAN",1,1009AA023,N,0,22-Oct-14,26-Sep-14,22-Oct-14,A,,null,Each,#########,"$111,395.00 "
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,LM00004938,H9DEB1-1270-5340,2320-00-926-0873,"TRUCK,CARGO",1,NA,N,0,27-Sep-11,27-Sep-11,22-Oct-14,F,1,FE4484-1123-9995,Each,"$56,832.00 ","$56,832.00 "
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,LM00020944,H9DEB1-1270-5341,2320-00-926-0873,"TRUCK,CARGO",1,NA,N,0,27-Sep-11,27-Sep-11,22-Oct-14,F,1,FE4484-1123-9994,Each,"$56,832.00 ","$56,832.00 "
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00030,W52H09-8123-B487,1005-00-589-1271,M14 ASSAULT RIFLE,1,1179465,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00027,W52H09-8123-B487,1005-00-589-1271,M14 ASSAULT RIFLE,1,1327018,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00028,W52H09-8123-B487,1005-00-589-1271,M14 ASSAULT RIFLE,1,1456944,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14107NJ00007,W52H09-8123-B487,1005-00-589-1271,M14 ASSAULT RIFLE,1,1565592,Y,1,17-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00026,W52H09-8123-B487,1005-00-589-1271,M14 ASSAULT RIFLE,1,335610,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00024,W52H09-8123-B487,1005-00-589-1271,M14 ASSAULT RIFLE,1,341936,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$138.00 ,$138.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00047,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5328663,Y,1,22-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00022,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5329215,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00040,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5330253,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00033,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5330295,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00052,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5332319,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00021,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5332792,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00037,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5334460,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00017,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5335078,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00020,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5335542,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00023,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5335820,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00031,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5337054,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00016,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5337322,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00032,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5337347,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00044,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5337567,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00081,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5337572,Y,1,17-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00054,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5337602,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14111NJ00045,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5337907,Y,1,22-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3B,BELLEVILLE POLICE DEPT,Y,State,TRACKED,ASSIGNED,14104NJ00018,W52H09-8123-B488,1005-00-073-9421,M16 ASSAULT RIFLE,1,5338134,Y,1,15-Apr-14,28-Nov-08,22-Oct-14,D,1,000000-0000-00000,Each,$499.00 ,$499.00 
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14219NJ00006,2YT1L5-4215-2545,5895-01-567-0822,"INSTALLATION KIT,ELECTRONIC EQUIPMENT",1,NULL,N,0,7-Aug-14,5-Aug-14,14-Aug-14,B,3,null,Each,"$21,518.00 ","$21,518.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00098,2YT1XQ-3342-3933,2320-01-107-7155,"TRUCK,UTILITY",1,105935,Y,3,18-Apr-14,11-Dec-13,21-Oct-14,Q,3,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00030,2YTA3U-3197-2009,2320-01-107-7155,"TRUCK,UTILITY",1,104725,Y,3,18-Apr-14,30-Jul-13,21-Oct-14,Q,3,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00029,2YTA3U-3197-2009,2320-01-107-7155,"TRUCK,UTILITY",1,130057,Y,3,18-Apr-14,30-Jul-13,21-Oct-14,Q,3,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00024,2YTA3U-3197-2020,2320-01-107-7155,"TRUCK,UTILITY",1,130123,Y,3,18-Apr-14,30-Jul-13,21-Oct-14,Q,3,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00118,2YTA3U-3197-2021,6115-01-313-4216,"POWER PLANT,ELECTRIC,TRAILER MOUNTED",1,NULL,N,0,16-Apr-14,30-Jul-13,21-Oct-14,Q,6,null,Each,"$33,085.00 ","$33,085.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14013NJ00007,2YTA3U-3250-5537,2320-01-128-9551,"TRUCK,UTILITY",1,116235,Y,4,29-Jan-14,30-Sep-13,21-Oct-14,C,1,null,Each,"$50,458.00 ","$50,458.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14013NJ00006,2YTA3U-3250-5537,2320-01-128-9551,"TRUCK,UTILITY",1,144431,Y,4,29-Jan-14,30-Sep-13,21-Oct-14,C,1,2YTA3U-3250-5537,Each,"$50,458.00 ","$50,458.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00025,2YTA3U-3252-5968,2320-01-107-7155,"TRUCK,UTILITY",1,129880,Y,3,18-Apr-14,19-Sep-13,21-Oct-14,Q,3,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00023,2YTA3U-3259-9760,2320-01-107-7155,"TRUCK,UTILITY",1,130043,Y,3,18-Apr-14,19-Sep-13,21-Oct-14,Q,3,null,Each,"$41,061.00 ","$41,061.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00121,2YTA3U-3274-7657,6110-01-251-8157,CONVENIENCE OUTLET ASSEMBLY,64,NULL,N,0,16-Apr-14,28-Oct-13,16-Apr-14,A,1,null,Each,$333.50 ,"$21,344.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00135,2YTA3U-3274-7658,3432-DS-ELE-RESW,ELECTRIC RESISTANCE WELDING EQUIPMENT,1,NULL,N,0,16-Apr-14,28-Oct-13,16-Apr-14,A,,HHP440-3191-0263,Each,"$1,379.00 ","$1,379.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00137,2YTA3U-3274-7659,5130-DS-SAW-0002,"SAW, POWER",1,NULL,N,0,16-Apr-14,28-Oct-13,16-Apr-14,A,,HHP440-3191-0282,Each,"$2,500.00 ","$2,500.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00139,2YTA3U-3274-7662,2320-01-230-0302,TRUCK TRACTOR,1,NULL,N,0,16-Apr-14,21-Oct-13,16-Apr-14,A,1,null,Each,"$86,203.00 ","$86,203.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00013,2YTA3U-3274-7664,2320-01-230-0308,"TRUCK,CARGO",2,NULL,N,0,16-Apr-14,21-Oct-13,16-Apr-14,A,1,null,Each,"$72,040.00 ","$144,080.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00012,2YTA3U-3275-7901,2320-01-230-0307,"TRUCK,CARGO",2,NULL,N,0,16-Apr-14,21-Oct-13,16-Apr-14,A,1,null,Each,"$67,139.00 ","$134,278.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00142,2YTA3U-3275-7902,2320-01-230-0302,TRUCK TRACTOR,1,NULL,N,0,16-Apr-14,21-Oct-13,16-Apr-14,A,1,null,Each,"$86,203.00 ","$86,203.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00010,2YTA3U-3282-0474,2320-01-047-8750,"TRUCK,VAN",1,NULL,N,0,16-Apr-14,21-Oct-13,16-Apr-14,A,7,null,Each,#########,"$135,122.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00122,2YTA3U-3282-0622,1940-01-459-1333,"BOAT,LANDING,INFLATABLE",4,NULL,N,0,16-Apr-14,21-Oct-13,16-Apr-14,A,1,null,Each,"$17,586.00 ","$70,344.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00131,2YTA3U-3296-5169,7110-DS-DES-K001,DESK,2,NULL,N,0,16-Apr-14,15-Nov-13,16-Apr-14,A,,FB4484-3256-8808,Each,$250.00 ,$500.00 
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00148,2YTA3U-3296-5172,7105-DS-CHA-IRUP,"CHAIR, UPHOLSTERED",1,NULL,N,0,16-Apr-14,15-Nov-13,16-Apr-14,A,,FB4484-3288-5586,Each,$125.00 ,$125.00 
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00141,2YTA3U-3296-5174,6230-01-242-2016,"LIGHT SET,GENERAL ILLUMINATION",14,NULL,N,0,16-Apr-14,15-Nov-13,16-Apr-14,A,1,null,Set,$928.57 ,"$12,999.98 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00147,2YTA3U-3296-5179,7105-DS-CHA-IRUP,"CHAIR, UPHOLSTERED",1,NULL,N,0,16-Apr-14,15-Nov-13,16-Apr-14,A,,FB4484-3288-5587,Each,$50.00 ,$50.00 
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00145,2YTA3U-3298-6164,6115-01-274-7387,"GENERATOR SET,DIESEL ENGINE",6,NULL,N,0,16-Apr-14,30-Oct-13,16-Apr-14,A,7,null,Each,"$12,797.70 ","$76,786.20 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00019,2YTA3U-3298-6172,2330-01-464-3666,"TRAILER,TANK",1,NULL,N,0,16-Apr-14,30-Oct-13,16-Apr-14,A,1,null,Each,"$7,787.00 ","$7,787.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00018,2YTA3U-3298-6173,2320-01-230-0305,"TRUCK,DUMP",1,NULL,N,0,16-Apr-14,30-Oct-13,16-Apr-14,A,1,null,Each,"$72,425.00 ","$72,425.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00016,2YTA3U-3298-6175,2320-01-230-0305,"TRUCK,DUMP",1,NULL,N,0,16-Apr-14,30-Oct-13,16-Apr-14,A,1,null,Each,"$72,425.00 ","$72,425.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00089,2YTA3U-3301-7052,7105-DS-CHA-IRUP,"CHAIR, UPHOLSTERED",37,NULL,N,0,16-Apr-14,15-Nov-13,16-Apr-14,A,,FB4484-3288-5586,Each,$125.00 ,"$4,625.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00143,2YTA3U-3301-7053,4240-01-527-4051,"SAFETY GLASSES,REVISION SAWFLY EYEWEAR SYSTEM,REGULAR",37,NULL,N,0,16-Apr-14,15-Nov-13,16-Apr-14,A,1,null,Each,$55.82 ,"$2,065.34 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14106NJ00015,2YTA3U-3301-7055,2330-00-141-8050,"TRAILER,CARGO",2,NULL,N,0,16-Apr-14,15-Nov-13,16-Apr-14,A,1,null,Each,"$8,524.00 ","$17,048.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00136,2YTA3U-3304-8622,2420-01-160-2754,"TRACTOR,WHEELED,INDUSTRIAL",1,NULL,N,0,16-Apr-14,7-Nov-13,16-Apr-14,A,1,null,Each,#########,"$110,000.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00132,2YTA3U-3305-9228,2320-01-272-5028,TRUCK TRACTOR,1,NULL,N,0,16-Apr-14,7-Nov-13,16-Apr-14,A,7,null,Each,#########,"$138,870.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14105NJ00110,2YTA3U-3318-4548,4320-01-337-7538,"PUMPING ASSEMBLY,FLAMMABLE LIQUID,BULK TRANSFER",4,NULL,N,0,16-Apr-14,15-Nov-13,16-Apr-14,A,1,null,Each,"$13,094.00 ","$52,376.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14013NJ00008,2YTA3U-3339-2892,7025-DS-FLA-TPAN,FLAT PANEL MONITOR,85,E1709WC,N,2,24-Jan-14,11-Dec-13,24-Jan-14,A,,2YTA3U-3339-2892,Each,$225.00 ,"$19,125.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14013NJ00005,2YTA3U-3339-2986,1095-00-392-4102,"KNIFE,COMBAT,WITH SHEATH",100,NULL,N,1,24-Jan-14,11-Dec-13,24-Jan-14,A,1,null,Each,$35.79 ,"$3,579.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00002,2YTA3U-4184-2229,2330-01-207-3533,"TRAILER,FLAT BED",1,NULL,N,4,21-Jul-14,9-Jul-14,21-Oct-14,A,7,null,Each,"$14,423.00 ","$14,423.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00009,2YTA3U-4184-2231,6130-DS-CHA-RGE1,BATTERY CHARGER,4,0,N,3,21-Jul-14,14-Jul-14,21-Oct-14,A,,null,Each,$780.00 ,"$3,120.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00010,2YTA3U-4184-2232,6130-DS-CHA-RGE1,BATTERY CHARGER,25,UNK.,N,2,21-Jul-14,14-Jul-14,21-Oct-14,A,,null,Each,$150.00 ,"$3,750.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00015,2YTA3U-4184-2233,5411-00-999-4935,"SHELTER,NONEXPANDABLE",1,28028-005,N,7,21-Jul-14,14-Jul-14,21-Oct-14,A,1,null,Each,"$13,262.00 ","$13,262.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00012,2YTA3U-4184-2240,5965-DS-HAN-DSET,HANDSET,29,UNK.,N,1,21-Jul-14,14-Jul-14,21-Oct-14,A,,null,Each,$160.00 ,"$4,640.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00013,2YTA3U-4191-4012,5820-DS-RAD-IO00,"RADIO, NON-AIRBORNE",34,UNK.,N,3,21-Jul-14,16-Jul-14,21-Oct-14,A,,null,Each,"$2,713.00 ","$92,242.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00005,2YTA3U-4191-4025,3930-01-158-0849,"TRUCK,LIFT,FORK",1,6000M1G1069,N,4,21-Jul-14,18-Jul-14,21-Oct-14,A,1,null,Each,"$72,370.00 ","$72,370.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00006,2YTA3U-4191-4029,7360-01-483-8617,"KITCHEN,FIELD,TRAILER MOUNTED",1,UNK.,N,4,21-Jul-14,14-Jul-14,21-Oct-14,A,1,null,Each,#########,"$145,000.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00014,2YTA3U-4191-4090,6720-01-568-1287,"CAMERA  SYSTEM,RECONNAISSANCE",2,UNK.,N,5,21-Jul-14,17-Jul-14,21-Oct-14,B,3,null,Kit,"$5,147.45 ","$10,294.90 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00007,2YTA3U-4191-4091,6720-01-568-2071,"CAMERA  SYSTEM,RECONNAISSANCE",1,UNK.,N,3,21-Jul-14,17-Jul-14,21-Oct-14,B,3,null,Kit,"$8,450.00 ","$8,450.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00008,2YTA3U-4191-4092,6720-01-568-2071,"CAMERA  SYSTEM,RECONNAISSANCE",1,UNK.,N,3,21-Jul-14,17-Jul-14,21-Oct-14,B,3,null,Kit,"$8,450.00 ","$8,450.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14205NJ00002,2YTA3U-4191-4171,4210-01-424-2215,"EXTINGUISHER,FIRE",100,NONE,N,4,24-Jul-14,23-Jul-14,21-Oct-14,A,,SL470141740LMY,Each,$141.39 ,"$14,139.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00001,2YTA3U-4191-4326,2330-DS-TRA-ILE1,TRAILER,1,NULL,N,4,21-Jul-14,14-Jul-14,21-Oct-14,A,,null,Each,"$7,489.00 ","$7,489.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14202NJ00011,2YTA3U-4195-5484,5820-DS-RAD-IO00,"RADIO, NON-AIRBORNE",10,UNK.,N,3,21-Jul-14,18-Jul-14,21-Oct-14,A,,null,Each,"$3,658.34 ","$36,583.40 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14217NJ00010,2YTA3U-4199-7128,7110-DS-FIL-ECA0,FILE CABINET,3,0,N,3,6-Aug-14,29-Jul-14,6-Aug-14,A,,w26wks4181r001,Each,$125.00 ,$375.00 
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14217NJ00011,2YTA3U-4199-7129,7110-DS-FIL-ECA0,FILE CABINET,6,0,N,4,6-Aug-14,29-Jul-14,6-Aug-14,A,,w26wks4184r001,Each,$125.00 ,$750.00 
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14217NJ00003,2YTA3U-4199-7130,7110-DS-CHA-IR02,"CHAIR, OFFICE",30,0,N,3,5-Aug-14,29-Jul-14,5-Aug-14,A,,w26wks4181r004,Each,$75.00 ,"$2,250.00 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14217NJ00014,2YTA3U-4202-7826,5180-01-447-2199,"TOOL KIT,CARPENTER'S",1,0,N,4,6-Aug-14,29-Jul-14,6-Aug-14,A,1,W25AUJ31000033B,Kit,"$8,116.10 ","$8,116.10 "
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14217NJ00005,2YTA3U-4202-7829,5180-DS-TOO-LKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",1,0,N,4,5-Aug-14,29-Jul-14,5-Aug-14,A,,sx12934198x001,Each,$500.00 ,$500.00 
NJ,2YTA3U,BELMAR POLICE DEPT,Y,State,TRACKED,ASSIGNED,14217NJ00015,2YTA3U-4202-7832,4110-DS-REF-RIG0,REFRIGERATOR,1,0,N,3,6-Aug-14,29-Jul-14,6-Aug-14,A,,FB638241229002,Each,$300.00 ,$300.00 
